"id","event","event_date","data_name","data_value"
"19129","clientLogIn","2020-08-12T04:36:28Z","clientId","p4"
"19129","clientLogIn","2020-08-12T04:36:28Z","referer","http://yanzuxu.nat300.top/game/193/762/p4/connected"
"19129","clientLogIn","2020-08-12T04:36:28Z","connection","keep-alive"
"19129","clientLogIn","2020-08-12T04:36:28Z","ipAddress","192.168.31.144"
"19129","clientLogIn","2020-08-12T04:36:28Z","requestURI","/game/193/762/p4/state"
"19129","clientLogIn","2020-08-12T04:36:28Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"19129","clientLogIn","2020-08-12T04:36:28Z","acceptEncoding","gzip, deflate"
"19129","clientLogIn","2020-08-12T04:36:28Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"19129","clientLogIn","2020-08-12T04:36:28Z","host","yanzuxu.nat300.top"
"19130","StartedTutorial","2020-08-12T04:36:29Z","pid","p4"
"19131","clientLogIn","2020-08-12T04:36:35Z","clientId","p3"
"19131","clientLogIn","2020-08-12T04:36:35Z","referer","http://yanzuxu.nat300.top/game/193/762/p3/connected"
"19131","clientLogIn","2020-08-12T04:36:35Z","connection","keep-alive"
"19131","clientLogIn","2020-08-12T04:36:35Z","acceptLanguage","zh-CN,zh;q=0.9"
"19131","clientLogIn","2020-08-12T04:36:35Z","acceptEncoding","gzip, deflate"
"19131","clientLogIn","2020-08-12T04:36:35Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"19131","clientLogIn","2020-08-12T04:36:35Z","host","yanzuxu.nat300.top"
"19131","clientLogIn","2020-08-12T04:36:35Z","ipAddress","192.168.31.144"
"19131","clientLogIn","2020-08-12T04:36:35Z","requestURI","/game/193/762/p3/state"
"19132","clientLogIn","2020-08-12T04:36:37Z","clientId","p5"
"19132","clientLogIn","2020-08-12T04:36:37Z","referer","http://yanzuxu.nat300.top/game/193/762/p5/connected"
"19132","clientLogIn","2020-08-12T04:36:37Z","connection","keep-alive"
"19132","clientLogIn","2020-08-12T04:36:37Z","acceptLanguage","en-US,en;q=0.5"
"19132","clientLogIn","2020-08-12T04:36:37Z","acceptEncoding","gzip, deflate"
"19132","clientLogIn","2020-08-12T04:36:37Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:79.0) Gecko/20100101 Firefox/79.0"
"19132","clientLogIn","2020-08-12T04:36:37Z","host","yanzuxu.nat300.top"
"19132","clientLogIn","2020-08-12T04:36:37Z","ipAddress","192.168.31.144"
"19132","clientLogIn","2020-08-12T04:36:37Z","requestURI","/game/193/762/p5/state"
"19133","practice_distributeBW","2020-08-12T04:36:38Z","pid","p4"
"19133","practice_distributeBW","2020-08-12T04:36:38Z","pround","0"
"19133","practice_distributeBW","2020-08-12T04:36:38Z","p4_2","4"
"19133","practice_distributeBW","2020-08-12T04:36:38Z","p4_1","4"
"19133","practice_distributeBW","2020-08-12T04:36:38Z","p4_3","4"
"19134","clientLogIn","2020-08-12T04:36:39Z","clientId","p6"
"19134","clientLogIn","2020-08-12T04:36:39Z","referer","http://yanzuxu.nat300.top/game/193/762/p6/connected"
"19134","clientLogIn","2020-08-12T04:36:39Z","connection","keep-alive"
"19134","clientLogIn","2020-08-12T04:36:39Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8"
"19134","clientLogIn","2020-08-12T04:36:39Z","acceptEncoding","gzip, deflate"
"19134","clientLogIn","2020-08-12T04:36:39Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"19134","clientLogIn","2020-08-12T04:36:39Z","host","yanzuxu.nat300.top"
