"id","event","event_date","data_name","data_value"
"23521","clientLogIn","2020-08-13T01:47:43Z","clientId","p1"
"23521","clientLogIn","2020-08-13T01:47:43Z","referer","http://192.168.31.144:9000/game/193/841/p1/connected"
"23521","clientLogIn","2020-08-13T01:47:43Z","connection","keep-alive"
"23521","clientLogIn","2020-08-13T01:47:43Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"23521","clientLogIn","2020-08-13T01:47:43Z","acceptEncoding","gzip, deflate"
"23521","clientLogIn","2020-08-13T01:47:43Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"23521","clientLogIn","2020-08-13T01:47:43Z","host","192.168.31.144:9000"
"23521","clientLogIn","2020-08-13T01:47:43Z","ipAddress","192.168.31.144"
"23521","clientLogIn","2020-08-13T01:47:43Z","requestURI","/game/193/841/p1/state"
"23522","clientLogIn","2020-08-13T01:47:43Z","ipAddress","192.168.31.144"
"23522","clientLogIn","2020-08-13T01:47:43Z","requestURI","/game/193/841/p3/state"
"23522","clientLogIn","2020-08-13T01:47:43Z","clientId","p3"
"23522","clientLogIn","2020-08-13T01:47:43Z","referer","http://192.168.31.144:9000/game/193/841/p3/connected"
"23522","clientLogIn","2020-08-13T01:47:43Z","connection","keep-alive"
"23522","clientLogIn","2020-08-13T01:47:43Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"23522","clientLogIn","2020-08-13T01:47:43Z","acceptEncoding","gzip, deflate"
"23522","clientLogIn","2020-08-13T01:47:43Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"23522","clientLogIn","2020-08-13T01:47:43Z","host","192.168.31.144:9000"
"23523","clientLogIn","2020-08-13T01:47:43Z","clientId","p2"
"23523","clientLogIn","2020-08-13T01:47:43Z","referer","http://192.168.31.144:9000/game/193/841/p2/connected"
