"id","event","event_date","data_name","data_value"
"21516","clientLogIn","2020-08-12T06:43:05Z","clientId","p6"
"21516","clientLogIn","2020-08-12T06:43:05Z","referer","http://yanzuxu.nat300.top/game/193/808/p6/connected"
"21516","clientLogIn","2020-08-12T06:43:05Z","connection","keep-alive"
"21516","clientLogIn","2020-08-12T06:43:05Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8"
"21516","clientLogIn","2020-08-12T06:43:05Z","acceptEncoding","gzip, deflate"
"21516","clientLogIn","2020-08-12T06:43:05Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"21516","clientLogIn","2020-08-12T06:43:05Z","host","yanzuxu.nat300.top"
"21516","clientLogIn","2020-08-12T06:43:05Z","ipAddress","192.168.31.144"
"21516","clientLogIn","2020-08-12T06:43:05Z","requestURI","/game/193/808/p6/state"
"21517","StartedTutorial","2020-08-12T06:43:06Z","pid","p6"
"21518","clientLogIn","2020-08-12T06:43:06Z","clientId","p5"
"21518","clientLogIn","2020-08-12T06:43:06Z","referer","http://yanzuxu.nat300.top/game/193/808/p5/connected"
"21518","clientLogIn","2020-08-12T06:43:06Z","connection","keep-alive"
"21518","clientLogIn","2020-08-12T06:43:06Z","acceptLanguage","en-GB,en;q=0.9,zh-CN;q=0.8,zh-TW;q=0.7,zh;q=0.6,ja;q=0.5"
"21518","clientLogIn","2020-08-12T06:43:06Z","acceptEncoding","gzip, deflate"
"21518","clientLogIn","2020-08-12T06:43:06Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"21518","clientLogIn","2020-08-12T06:43:06Z","host","yanzuxu.nat300.top"
"21518","clientLogIn","2020-08-12T06:43:06Z","ipAddress","192.168.31.144"
"21518","clientLogIn","2020-08-12T06:43:06Z","requestURI","/game/193/808/p5/state"
"21519","clientLogIn","2020-08-12T06:43:06Z","clientId","p2"
"21519","clientLogIn","2020-08-12T06:43:06Z","referer","http://yanzuxu.nat300.top/game/193/808/p2/connected"
"21519","clientLogIn","2020-08-12T06:43:06Z","connection","keep-alive"
"21519","clientLogIn","2020-08-12T06:43:06Z","acceptLanguage","zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6"
"21519","clientLogIn","2020-08-12T06:43:06Z","acceptEncoding","gzip, deflate"
"21519","clientLogIn","2020-08-12T06:43:06Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36"
"21519","clientLogIn","2020-08-12T06:43:06Z","host","yanzuxu.nat300.top"
"21519","clientLogIn","2020-08-12T06:43:06Z","ipAddress","192.168.31.144"
"21519","clientLogIn","2020-08-12T06:43:06Z","requestURI","/game/193/808/p2/state"
"21520","StartedTutorial","2020-08-12T06:43:07Z","pid","p2"
"21501","StartedTutorial","2020-08-12T06:43:08Z","pid","p5"
"21502","clientLogIn","2020-08-12T06:43:12Z","connection","keep-alive"
"21502","clientLogIn","2020-08-12T06:43:12Z","acceptLanguage","zh-CN,zh;q=0.9"
"21502","clientLogIn","2020-08-12T06:43:12Z","acceptEncoding","gzip, deflate"
"21502","clientLogIn","2020-08-12T06:43:12Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"21502","clientLogIn","2020-08-12T06:43:12Z","clientId","p3"
"21502","clientLogIn","2020-08-12T06:43:12Z","referer","http://yanzuxu.nat300.top/game/193/808/p3/connected"
"21502","clientLogIn","2020-08-12T06:43:12Z","host","yanzuxu.nat300.top"
"21502","clientLogIn","2020-08-12T06:43:12Z","ipAddress","192.168.31.144"
"21502","clientLogIn","2020-08-12T06:43:12Z","requestURI","/game/193/808/p3/state"
"21503","StartedTutorial","2020-08-12T06:43:13Z","pid","p3"
"21504","clientLogIn","2020-08-12T06:43:16Z","clientId","p4"
"21504","clientLogIn","2020-08-12T06:43:16Z","referer","http://yanzuxu.nat300.top/game/193/808/p4/connected"
"21504","clientLogIn","2020-08-12T06:43:16Z","connection","keep-alive"
"21504","clientLogIn","2020-08-12T06:43:16Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"21504","clientLogIn","2020-08-12T06:43:16Z","acceptEncoding","gzip, deflate"
"21504","clientLogIn","2020-08-12T06:43:16Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"21504","clientLogIn","2020-08-12T06:43:16Z","host","yanzuxu.nat300.top"
"21504","clientLogIn","2020-08-12T06:43:16Z","ipAddress","192.168.31.144"
"21504","clientLogIn","2020-08-12T06:43:16Z","requestURI","/game/193/808/p4/state"
"21537","StartedTutorial","2020-08-12T06:43:17Z","pid","p4"
"21538","practice_distributeBW","2020-08-12T06:43:19Z","pid","p5"
"21538","practice_distributeBW","2020-08-12T06:43:19Z","pround","0"
"21538","practice_distributeBW","2020-08-12T06:43:19Z","p5_1","0"
"21538","practice_distributeBW","2020-08-12T06:43:19Z","p5_3","0"
"21538","practice_distributeBW","2020-08-12T06:43:19Z","p5_2","0"
"21539","clientLogIn","2020-08-12T06:43:22Z","clientId","p1"
"21539","clientLogIn","2020-08-12T06:43:22Z","referer","http://yanzuxu.nat300.top/game/193/808/p1/connected"
"21539","clientLogIn","2020-08-12T06:43:22Z","connection","keep-alive"
"21539","clientLogIn","2020-08-12T06:43:22Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8,en-US;q=0.7"
"21539","clientLogIn","2020-08-12T06:43:22Z","acceptEncoding","gzip, deflate"
"21539","clientLogIn","2020-08-12T06:43:22Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"
"21539","clientLogIn","2020-08-12T06:43:22Z","host","yanzuxu.nat300.top"
"21539","clientLogIn","2020-08-12T06:43:22Z","ipAddress","192.168.31.144"
"21539","clientLogIn","2020-08-12T06:43:22Z","requestURI","/game/193/808/p1/state"
"21540","practice_distributeBW","2020-08-12T06:43:22Z","pid","p6"
"21540","practice_distributeBW","2020-08-12T06:43:22Z","pround","0"
"21540","practice_distributeBW","2020-08-12T06:43:22Z","p6_3","75"
"21540","practice_distributeBW","2020-08-12T06:43:22Z","p6_2","5"
"21540","practice_distributeBW","2020-08-12T06:43:22Z","p6_1","5"
"21521","StartedTutorial","2020-08-12T06:43:23Z","pid","p1"
"21522","practice_distributeBW","2020-08-12T06:43:26Z","pid","p4"
"21522","practice_distributeBW","2020-08-12T06:43:26Z","pround","0"
"21522","practice_distributeBW","2020-08-12T06:43:26Z","p4_2","3"
