"id","event","event_date","data_name","data_value"
"20332","clientLogIn","2020-08-12T06:06:26Z","host","yanzuxu.nat300.top"
"20332","clientLogIn","2020-08-12T06:06:26Z","ipAddress","192.168.31.144"
"20332","clientLogIn","2020-08-12T06:06:26Z","requestURI","/game/193/803/p4/state"
"20332","clientLogIn","2020-08-12T06:06:26Z","clientId","p4"
"20332","clientLogIn","2020-08-12T06:06:26Z","referer","http://yanzuxu.nat300.top/game/193/803/p4/connected"
"20332","clientLogIn","2020-08-12T06:06:26Z","connection","keep-alive"
"20332","clientLogIn","2020-08-12T06:06:26Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"20332","clientLogIn","2020-08-12T06:06:26Z","acceptEncoding","gzip, deflate"
"20332","clientLogIn","2020-08-12T06:06:26Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"20333","StartedTutorial","2020-08-12T06:06:27Z","pid","p4"
"20334","clientLogIn","2020-08-12T06:06:28Z","acceptEncoding","gzip, deflate"
"20334","clientLogIn","2020-08-12T06:06:28Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36"
"20334","clientLogIn","2020-08-12T06:06:28Z","host","yanzuxu.nat300.top"
"20334","clientLogIn","2020-08-12T06:06:28Z","ipAddress","192.168.31.144"
"20334","clientLogIn","2020-08-12T06:06:28Z","requestURI","/game/193/803/p2/state"
"20334","clientLogIn","2020-08-12T06:06:28Z","clientId","p2"
"20334","clientLogIn","2020-08-12T06:06:28Z","referer","http://yanzuxu.nat300.top/game/193/803/p2/connected"
"20334","clientLogIn","2020-08-12T06:06:28Z","connection","keep-alive"
"20334","clientLogIn","2020-08-12T06:06:28Z","acceptLanguage","zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6"
"20335","StartedTutorial","2020-08-12T06:06:28Z","pid","p2"
"20336","clientLogIn","2020-08-12T06:06:31Z","clientId","p3"
"20336","clientLogIn","2020-08-12T06:06:31Z","referer","http://yanzuxu.nat300.top/game/193/803/p3/connected"
"20336","clientLogIn","2020-08-12T06:06:31Z","connection","keep-alive"
"20336","clientLogIn","2020-08-12T06:06:31Z","acceptLanguage","zh-CN,zh;q=0.9"
"20336","clientLogIn","2020-08-12T06:06:31Z","acceptEncoding","gzip, deflate"
"20336","clientLogIn","2020-08-12T06:06:31Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"20336","clientLogIn","2020-08-12T06:06:31Z","host","yanzuxu.nat300.top"
"20336","clientLogIn","2020-08-12T06:06:31Z","ipAddress","192.168.31.144"
"20336","clientLogIn","2020-08-12T06:06:31Z","requestURI","/game/193/803/p3/state"
"20337","practice_distributeBW","2020-08-12T06:06:35Z","pid","p4"
"20337","practice_distributeBW","2020-08-12T06:06:35Z","pround","0"
"20337","practice_distributeBW","2020-08-12T06:06:35Z","p4_2","2"
"20337","practice_distributeBW","2020-08-12T06:06:35Z","p4_1","2"
"20337","practice_distributeBW","2020-08-12T06:06:35Z","p4_3","2"
"20338","StartedTutorial","2020-08-12T06:06:39Z","pid","p3"
