"id","event","event_date","data_name","data_value"
"23021","clientLogIn","2020-08-12T07:32:22Z","clientId","p2"
"23021","clientLogIn","2020-08-12T07:32:22Z","referer","http://yanzuxu.nat300.top/game/193/815/p2/connected"
"23021","clientLogIn","2020-08-12T07:32:22Z","connection","keep-alive"
"23021","clientLogIn","2020-08-12T07:32:22Z","acceptLanguage","zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6"
"23021","clientLogIn","2020-08-12T07:32:22Z","acceptEncoding","gzip, deflate"
"23021","clientLogIn","2020-08-12T07:32:22Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36"
"23021","clientLogIn","2020-08-12T07:32:22Z","host","yanzuxu.nat300.top"
"23021","clientLogIn","2020-08-12T07:32:22Z","ipAddress","192.168.31.144"
"23021","clientLogIn","2020-08-12T07:32:22Z","requestURI","/game/193/815/p2/state"
"23022","StartedTutorial","2020-08-12T07:32:23Z","pid","p2"
"23023","clientLogIn","2020-08-12T07:32:25Z","clientId","p4"
"23023","clientLogIn","2020-08-12T07:32:25Z","referer","http://yanzuxu.nat300.top/game/193/815/p4/connected"
"23023","clientLogIn","2020-08-12T07:32:25Z","connection","keep-alive"
"23023","clientLogIn","2020-08-12T07:32:25Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"23023","clientLogIn","2020-08-12T07:32:25Z","acceptEncoding","gzip, deflate"
"23023","clientLogIn","2020-08-12T07:32:25Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"23023","clientLogIn","2020-08-12T07:32:25Z","host","yanzuxu.nat300.top"
"23023","clientLogIn","2020-08-12T07:32:25Z","ipAddress","192.168.31.144"
"23023","clientLogIn","2020-08-12T07:32:25Z","requestURI","/game/193/815/p4/state"
"23024","StartedTutorial","2020-08-12T07:32:26Z","pid","p4"
"23025","clientLogIn","2020-08-12T07:32:26Z","clientId","p6"
"23025","clientLogIn","2020-08-12T07:32:26Z","referer","http://yanzuxu.nat300.top/game/193/815/p6/connected"
"23025","clientLogIn","2020-08-12T07:32:26Z","connection","keep-alive"
"23025","clientLogIn","2020-08-12T07:32:26Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8"
"23025","clientLogIn","2020-08-12T07:32:26Z","acceptEncoding","gzip, deflate"
"23025","clientLogIn","2020-08-12T07:32:26Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"23025","clientLogIn","2020-08-12T07:32:26Z","host","yanzuxu.nat300.top"
"23025","clientLogIn","2020-08-12T07:32:26Z","ipAddress","192.168.31.144"
"23025","clientLogIn","2020-08-12T07:32:26Z","requestURI","/game/193/815/p6/state"
"23026","StartedTutorial","2020-08-12T07:32:27Z","pid","p6"
"23027","practice_distributeBW","2020-08-12T07:32:33Z","pid","p2"
"23027","practice_distributeBW","2020-08-12T07:32:33Z","pround","0"
"23027","practice_distributeBW","2020-08-12T07:32:33Z","p2_3","1"
"23027","practice_distributeBW","2020-08-12T07:32:33Z","p2_2","1"
"23027","practice_distributeBW","2020-08-12T07:32:33Z","p2_1","1"
"23028","practice_distributeBW","2020-08-12T07:32:33Z","p4_1","2"
"23028","practice_distributeBW","2020-08-12T07:32:33Z","p4_3","2"
"23028","practice_distributeBW","2020-08-12T07:32:33Z","pid","p4"
"23028","practice_distributeBW","2020-08-12T07:32:33Z","pround","0"
"23028","practice_distributeBW","2020-08-12T07:32:33Z","p4_2","2"
"23029","clientLogIn","2020-08-12T07:32:33Z","clientId","p1"
"23029","clientLogIn","2020-08-12T07:32:33Z","referer","http://yanzuxu.nat300.top/game/193/815/p1/connected"
"23029","clientLogIn","2020-08-12T07:32:33Z","connection","keep-alive"
"23029","clientLogIn","2020-08-12T07:32:33Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8,en-US;q=0.7"
"23029","clientLogIn","2020-08-12T07:32:33Z","acceptEncoding","gzip, deflate"
"23029","clientLogIn","2020-08-12T07:32:33Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"
"23029","clientLogIn","2020-08-12T07:32:33Z","host","yanzuxu.nat300.top"
"23029","clientLogIn","2020-08-12T07:32:33Z","ipAddress","192.168.31.144"
"23029","clientLogIn","2020-08-12T07:32:33Z","requestURI","/game/193/815/p1/state"
"23030","StartedTutorial","2020-08-12T07:32:34Z","pid","p1"
"23031","clientLogIn","2020-08-12T07:32:38Z","clientId","p3"
"23031","clientLogIn","2020-08-12T07:32:38Z","referer","http://yanzuxu.nat300.top/game/193/815/p3/connected"
"23031","clientLogIn","2020-08-12T07:32:38Z","connection","keep-alive"
"23031","clientLogIn","2020-08-12T07:32:38Z","acceptLanguage","zh-CN,zh;q=0.9"
"23031","clientLogIn","2020-08-12T07:32:38Z","acceptEncoding","gzip, deflate"
"23031","clientLogIn","2020-08-12T07:32:38Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"23031","clientLogIn","2020-08-12T07:32:38Z","host","yanzuxu.nat300.top"
"23031","clientLogIn","2020-08-12T07:32:38Z","ipAddress","192.168.31.144"
"23031","clientLogIn","2020-08-12T07:32:38Z","requestURI","/game/193/815/p3/state"
"23032","StartedTutorial","2020-08-12T07:32:38Z","pid","p3"
"23033","practice_distributeBW","2020-08-12T07:32:39Z","pid","p6"
"23033","practice_distributeBW","2020-08-12T07:32:39Z","pround","0"
"23033","practice_distributeBW","2020-08-12T07:32:39Z","p6_3","5"
"23033","practice_distributeBW","2020-08-12T07:32:39Z","p6_2","5"
"23033","practice_distributeBW","2020-08-12T07:32:39Z","p6_1","5"
"23034","practice_distributeBW","2020-08-12T07:32:41Z","pid","p2"
"23034","practice_distributeBW","2020-08-12T07:32:41Z","pround","1"
"23034","practice_distributeBW","2020-08-12T07:32:41Z","p2_3","1"
"23034","practice_distributeBW","2020-08-12T07:32:41Z","p2_2","1"
"23034","practice_distributeBW","2020-08-12T07:32:41Z","p2_1","1"
"23035","practice_distributeBW","2020-08-12T07:32:44Z","pid","p1"
"23035","practice_distributeBW","2020-08-12T07:32:44Z","pround","0"
"23035","practice_distributeBW","2020-08-12T07:32:44Z","p1_1","1"
"23035","practice_distributeBW","2020-08-12T07:32:44Z","p1_3","1"
"23035","practice_distributeBW","2020-08-12T07:32:44Z","p1_2","1"
"23036","practice_distributeBW","2020-08-12T07:32:50Z","pid","p6"
"23036","practice_distributeBW","2020-08-12T07:32:50Z","pround","1"
"23036","practice_distributeBW","2020-08-12T07:32:50Z","p6_3","5"
"23036","practice_distributeBW","2020-08-12T07:32:50Z","p6_2","5"
"23036","practice_distributeBW","2020-08-12T07:32:50Z","p6_1","5"
"23037","Test1","2020-08-12T07:32:52Z","pid","p2"
"23037","Test1","2020-08-12T07:32:52Z","passed","true"
"23037","Test1","2020-08-12T07:32:52Z","answer","Total Internet (Mbps) you have received."
"23038","practice_distributeBW","2020-08-12T07:32:55Z","p1_3","1"
"23038","practice_distributeBW","2020-08-12T07:32:55Z","p1_2","1"
"23038","practice_distributeBW","2020-08-12T07:32:55Z","pid","p1"
"23038","practice_distributeBW","2020-08-12T07:32:55Z","pround","1"
"23038","practice_distributeBW","2020-08-12T07:32:55Z","p1_1","1"
"23039","practice_distributeBW","2020-08-12T07:32:56Z","pid","p3"
"23039","practice_distributeBW","2020-08-12T07:32:56Z","pround","0"
"23039","practice_distributeBW","2020-08-12T07:32:56Z","p3_3","13"
"23039","practice_distributeBW","2020-08-12T07:32:56Z","p3_2","12"
"23039","practice_distributeBW","2020-08-12T07:32:56Z","p3_1","12"
"23040","Test2","2020-08-12T07:32:56Z","pid","p2"
"23040","Test2","2020-08-12T07:32:56Z","passed","true"
"23040","Test2","2020-08-12T07:32:56Z","answer","You have to make the sharing decision within 90 seconds."
"23041","Test3","2020-08-12T07:32:58Z","pid","p2"
"23041","Test3","2020-08-12T07:32:58Z","passed","true"
"23041","Test3","2020-08-12T07:32:58Z","answer","Player 'E' is one of players with whom you can share your Internet."
"23042","PlayerWaiting","2020-08-12T07:32:59Z","pid","p2"
"23043","Test1","2020-08-12T07:33:01Z","pid","p6"
"23043","Test1","2020-08-12T07:33:01Z","passed","true"
"23043","Test1","2020-08-12T07:33:01Z","answer","Total Internet (Mbps) you have received."
"23044","Test2","2020-08-12T07:33:04Z","pid","p6"
"23044","Test2","2020-08-12T07:33:04Z","passed","true"
"23044","Test2","2020-08-12T07:33:04Z","answer","You have to make the sharing decision within 90 seconds."
"23045","Test1","2020-08-12T07:33:06Z","pid","p1"
"23045","Test1","2020-08-12T07:33:06Z","passed","true"
"23045","Test1","2020-08-12T07:33:06Z","answer","Total Internet (Mbps) you have received."
"23046","Test3","2020-08-12T07:33:09Z","pid","p6"
"23046","Test3","2020-08-12T07:33:09Z","passed","true"
"23046","Test3","2020-08-12T07:33:09Z","answer","Player 'E' is one of players with whom you can share your Internet."
"23047","practice_distributeBW","2020-08-12T07:33:09Z","pid","p3"
"23047","practice_distributeBW","2020-08-12T07:33:09Z","pround","1"
"23047","practice_distributeBW","2020-08-12T07:33:09Z","p3_3","3"
"23047","practice_distributeBW","2020-08-12T07:33:09Z","p3_2","21"
"23047","practice_distributeBW","2020-08-12T07:33:09Z","p3_1","13"
"23048","Test2","2020-08-12T07:33:09Z","pid","p1"
"23048","Test2","2020-08-12T07:33:09Z","passed","true"
"23048","Test2","2020-08-12T07:33:09Z","answer","You have to make the sharing decision within 90 seconds."
"23049","PlayerWaiting","2020-08-12T07:33:10Z","pid","p6"
"23050","Test3","2020-08-12T07:33:14Z","pid","p1"
"23050","Test3","2020-08-12T07:33:14Z","passed","true"
"23050","Test3","2020-08-12T07:33:14Z","answer","Player 'E' is one of players with whom you can share your Internet."
"23051","PlayerWaiting","2020-08-12T07:33:15Z","pid","p1"
"23052","practice_distributeBW","2020-08-12T07:33:16Z","pid","p4"
"23052","practice_distributeBW","2020-08-12T07:33:16Z","pround","1"
"23052","practice_distributeBW","2020-08-12T07:33:16Z","p4_2","2"
