"id","event","event_date","data_name","data_value"
"18596","clientLogIn","2020-08-12T04:11:41Z","referer","http://yanzuxu.nat300.top/game/193/780/p4/connected"
"18596","clientLogIn","2020-08-12T04:11:41Z","connection","keep-alive"
"18596","clientLogIn","2020-08-12T04:11:41Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"18596","clientLogIn","2020-08-12T04:11:41Z","acceptEncoding","gzip, deflate"
"18596","clientLogIn","2020-08-12T04:11:41Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"18596","clientLogIn","2020-08-12T04:11:41Z","host","yanzuxu.nat300.top"
"18596","clientLogIn","2020-08-12T04:11:41Z","ipAddress","192.168.31.144"
"18596","clientLogIn","2020-08-12T04:11:41Z","requestURI","/game/193/780/p4/state"
"18596","clientLogIn","2020-08-12T04:11:41Z","clientId","p4"
"18597","StartedTutorial","2020-08-12T04:11:42Z","pid","p4"
"18598","clientLogIn","2020-08-12T04:11:49Z","clientId","p6"
"18598","clientLogIn","2020-08-12T04:11:49Z","referer","http://yanzuxu.nat300.top/game/193/780/p6/connected"
"18598","clientLogIn","2020-08-12T04:11:49Z","connection","keep-alive"
"18598","clientLogIn","2020-08-12T04:11:49Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8"
"18598","clientLogIn","2020-08-12T04:11:49Z","acceptEncoding","gzip, deflate"
"18598","clientLogIn","2020-08-12T04:11:49Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"18598","clientLogIn","2020-08-12T04:11:49Z","host","yanzuxu.nat300.top"
"18598","clientLogIn","2020-08-12T04:11:49Z","ipAddress","192.168.31.144"
"18598","clientLogIn","2020-08-12T04:11:49Z","requestURI","/game/193/780/p6/state"
"18599","StartedTutorial","2020-08-12T04:11:50Z","pid","p6"
"18600","practice_distributeBW","2020-08-12T04:11:52Z","pid","p4"
"18600","practice_distributeBW","2020-08-12T04:11:52Z","pround","0"
"18600","practice_distributeBW","2020-08-12T04:11:52Z","p4_2","1"
"18600","practice_distributeBW","2020-08-12T04:11:52Z","p4_1","1"
"18600","practice_distributeBW","2020-08-12T04:11:52Z","p4_3","1"
"18581","clientLogIn","2020-08-12T04:11:55Z","clientId","p2"
"18581","clientLogIn","2020-08-12T04:11:55Z","referer","http://yanzuxu.nat300.top/game/193/780/p2/connected"
"18581","clientLogIn","2020-08-12T04:11:55Z","connection","keep-alive"
