"id","event","event_date","data_name","data_value"
"22018","clientLogIn","2020-08-12T06:57:12Z","clientId","p4"
"22018","clientLogIn","2020-08-12T06:57:12Z","referer","http://yanzuxu.nat300.top/game/193/810/p4/connected"
"22018","clientLogIn","2020-08-12T06:57:12Z","connection","keep-alive"
"22018","clientLogIn","2020-08-12T06:57:12Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"22018","clientLogIn","2020-08-12T06:57:12Z","acceptEncoding","gzip, deflate"
"22018","clientLogIn","2020-08-12T06:57:12Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"22018","clientLogIn","2020-08-12T06:57:12Z","host","yanzuxu.nat300.top"
"22018","clientLogIn","2020-08-12T06:57:12Z","ipAddress","192.168.31.144"
"22018","clientLogIn","2020-08-12T06:57:12Z","requestURI","/game/193/810/p4/state"
"22019","StartedTutorial","2020-08-12T06:57:13Z","pid","p4"
"22020","practice_distributeBW","2020-08-12T06:57:22Z","pid","p4"
"22020","practice_distributeBW","2020-08-12T06:57:22Z","pround","0"
"22020","practice_distributeBW","2020-08-12T06:57:22Z","p4_2","2"
"22020","practice_distributeBW","2020-08-12T06:57:22Z","p4_1","2"
"22020","practice_distributeBW","2020-08-12T06:57:22Z","p4_3","2"
"22001","clientLogIn","2020-08-12T06:57:22Z","host","yanzuxu.nat300.top"
"22001","clientLogIn","2020-08-12T06:57:22Z","ipAddress","192.168.31.144"
"22001","clientLogIn","2020-08-12T06:57:22Z","requestURI","/game/193/810/p3/state"
"22001","clientLogIn","2020-08-12T06:57:22Z","clientId","p3"
"22001","clientLogIn","2020-08-12T06:57:22Z","referer","http://yanzuxu.nat300.top/game/193/810/p3/connected"
"22001","clientLogIn","2020-08-12T06:57:22Z","connection","keep-alive"
"22001","clientLogIn","2020-08-12T06:57:22Z","acceptLanguage","zh-CN,zh;q=0.9"
"22001","clientLogIn","2020-08-12T06:57:22Z","acceptEncoding","gzip, deflate"
"22001","clientLogIn","2020-08-12T06:57:22Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"22002","StartedTutorial","2020-08-12T06:57:23Z","pid","p3"
"22003","clientLogIn","2020-08-12T06:57:24Z","acceptEncoding","gzip, deflate"
"22003","clientLogIn","2020-08-12T06:57:24Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"22003","clientLogIn","2020-08-12T06:57:24Z","host","yanzuxu.nat300.top"
"22003","clientLogIn","2020-08-12T06:57:24Z","ipAddress","192.168.31.144"
"22003","clientLogIn","2020-08-12T06:57:24Z","requestURI","/game/193/810/p6/state"
"22003","clientLogIn","2020-08-12T06:57:24Z","clientId","p6"
"22003","clientLogIn","2020-08-12T06:57:24Z","referer","http://yanzuxu.nat300.top/game/193/810/p6/connected"
"22003","clientLogIn","2020-08-12T06:57:24Z","connection","keep-alive"
"22003","clientLogIn","2020-08-12T06:57:24Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8"
"22004","clientLogIn","2020-08-12T06:57:25Z","clientId","p2"
"22004","clientLogIn","2020-08-12T06:57:25Z","referer","http://yanzuxu.nat300.top/game/193/810/p2/connected"
"22004","clientLogIn","2020-08-12T06:57:25Z","connection","keep-alive"
"22004","clientLogIn","2020-08-12T06:57:25Z","acceptLanguage","zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6"
"22004","clientLogIn","2020-08-12T06:57:25Z","acceptEncoding","gzip, deflate"
"22004","clientLogIn","2020-08-12T06:57:25Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36"
"22004","clientLogIn","2020-08-12T06:57:25Z","host","yanzuxu.nat300.top"
"22004","clientLogIn","2020-08-12T06:57:25Z","ipAddress","192.168.31.144"
"22004","clientLogIn","2020-08-12T06:57:25Z","requestURI","/game/193/810/p2/state"
"22005","StartedTutorial","2020-08-12T06:57:25Z","pid","p2"
"22006","StartedTutorial","2020-08-12T06:57:26Z","pid","p6"
"22007","practice_distributeBW","2020-08-12T06:57:30Z","pid","p4"
"22007","practice_distributeBW","2020-08-12T06:57:30Z","pround","1"
"22007","practice_distributeBW","2020-08-12T06:57:30Z","p4_2","2"
"22007","practice_distributeBW","2020-08-12T06:57:30Z","p4_1","2"
"22007","practice_distributeBW","2020-08-12T06:57:30Z","p4_3","2"
"22008","practice_distributeBW","2020-08-12T06:57:37Z","pid","p3"
"22008","practice_distributeBW","2020-08-12T06:57:37Z","pround","0"
"22008","practice_distributeBW","2020-08-12T06:57:37Z","p3_3","14"
"22008","practice_distributeBW","2020-08-12T06:57:37Z","p3_2","12"
"22008","practice_distributeBW","2020-08-12T06:57:37Z","p3_1","23"
"22009","Test1","2020-08-12T06:57:39Z","pid","p4"
"22009","Test1","2020-08-12T06:57:39Z","passed","true"
"22009","Test1","2020-08-12T06:57:39Z","answer","Total Internet (Mbps) you have received."
"22010","Test2","2020-08-12T06:57:41Z","pid","p4"
"22010","Test2","2020-08-12T06:57:41Z","passed","true"
"22010","Test2","2020-08-12T06:57:41Z","answer","You have to make the sharing decision within 90 seconds."
"22011","practice_distributeBW","2020-08-12T06:57:42Z","pid","p6"
"22011","practice_distributeBW","2020-08-12T06:57:42Z","pround","0"
"22011","practice_distributeBW","2020-08-12T06:57:42Z","p6_3","5"
"22011","practice_distributeBW","2020-08-12T06:57:42Z","p6_2","5"
"22011","practice_distributeBW","2020-08-12T06:57:42Z","p6_1","5"
"22012","Test3","2020-08-12T06:57:45Z","pid","p4"
"22012","Test3","2020-08-12T06:57:45Z","passed","true"
"22012","Test3","2020-08-12T06:57:45Z","answer","Player 'E' is one of players with whom you can share your Internet."
"22013","practice_distributeBW","2020-08-12T06:57:45Z","pid","p2"
"22013","practice_distributeBW","2020-08-12T06:57:45Z","pround","0"
"22013","practice_distributeBW","2020-08-12T06:57:45Z","p2_3","28"
"22013","practice_distributeBW","2020-08-12T06:57:45Z","p2_2","28"
"22013","practice_distributeBW","2020-08-12T06:57:45Z","p2_1","28"
"22014","PlayerWaiting","2020-08-12T06:57:45Z","pid","p4"
"22015","clientLogIn","2020-08-12T06:57:49Z","connection","keep-alive"
"22015","clientLogIn","2020-08-12T06:57:49Z","acceptLanguage","en-GB,en;q=0.9,zh-CN;q=0.8,zh-TW;q=0.7,zh;q=0.6,ja;q=0.5"
"22015","clientLogIn","2020-08-12T06:57:49Z","acceptEncoding","gzip, deflate"
"22015","clientLogIn","2020-08-12T06:57:49Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"22015","clientLogIn","2020-08-12T06:57:49Z","host","yanzuxu.nat300.top"
"22015","clientLogIn","2020-08-12T06:57:49Z","ipAddress","192.168.31.144"
"22015","clientLogIn","2020-08-12T06:57:49Z","requestURI","/game/193/810/p5/state"
"22015","clientLogIn","2020-08-12T06:57:49Z","clientId","p5"
"22015","clientLogIn","2020-08-12T06:57:49Z","referer","http://yanzuxu.nat300.top/game/193/810/p5/connected"
"22016","practice_distributeBW","2020-08-12T06:57:50Z","pid","p3"
"22016","practice_distributeBW","2020-08-12T06:57:50Z","pround","1"
"22016","practice_distributeBW","2020-08-12T06:57:50Z","p3_3","25"
"22016","practice_distributeBW","2020-08-12T06:57:50Z","p3_2","23"
"22016","practice_distributeBW","2020-08-12T06:57:50Z","p3_1","32"
"22021","practice_distributeBW","2020-08-12T06:57:51Z","pid","p6"
"22021","practice_distributeBW","2020-08-12T06:57:51Z","pround","1"
"22021","practice_distributeBW","2020-08-12T06:57:51Z","p6_3","5"
"22021","practice_distributeBW","2020-08-12T06:57:51Z","p6_2","5"
"22021","practice_distributeBW","2020-08-12T06:57:51Z","p6_1","5"
"22022","practice_distributeBW","2020-08-12T06:57:54Z","pid","p2"
"22022","practice_distributeBW","2020-08-12T06:57:54Z","pround","1"
"22022","practice_distributeBW","2020-08-12T06:57:54Z","p2_3","1"
"22022","practice_distributeBW","2020-08-12T06:57:54Z","p2_2","1"
"22022","practice_distributeBW","2020-08-12T06:57:54Z","p2_1","1"
"22023","Test1","2020-08-12T06:58:03Z","pid","p6"
"22023","Test1","2020-08-12T06:58:03Z","passed","true"
"22023","Test1","2020-08-12T06:58:03Z","answer","Total Internet (Mbps) you have received."
"22024","StartedTutorial","2020-08-12T06:58:03Z","pid","p5"
"22025","Test1","2020-08-12T06:58:04Z","pid","p2"
"22025","Test1","2020-08-12T06:58:04Z","passed","true"
"22025","Test1","2020-08-12T06:58:04Z","answer","Total Internet (Mbps) you have received."
"22026","Test1","2020-08-12T06:58:04Z","pid","p3"
"22026","Test1","2020-08-12T06:58:04Z","passed","true"
"22026","Test1","2020-08-12T06:58:04Z","answer","Total Internet (Mbps) you have received."
"22027","Test2","2020-08-12T06:58:06Z","pid","p6"
"22027","Test2","2020-08-12T06:58:06Z","passed","true"
"22027","Test2","2020-08-12T06:58:06Z","answer","You have to make the sharing decision within 90 seconds."
"22028","Test2","2020-08-12T06:58:07Z","pid","p2"
"22028","Test2","2020-08-12T06:58:07Z","passed","true"
"22028","Test2","2020-08-12T06:58:07Z","answer","You have to make the sharing decision within 90 seconds."
"22029","Test2","2020-08-12T06:58:08Z","pid","p3"
"22029","Test2","2020-08-12T06:58:08Z","passed","true"
"22029","Test2","2020-08-12T06:58:08Z","answer","You have to make the sharing decision within 90 seconds."
"22030","Test3","2020-08-12T06:58:09Z","pid","p2"
"22030","Test3","2020-08-12T06:58:09Z","passed","true"
"22030","Test3","2020-08-12T06:58:09Z","answer","Player 'E' is one of players with whom you can share your Internet."
"22031","PlayerWaiting","2020-08-12T06:58:10Z","pid","p2"
"22032","Test3","2020-08-12T06:58:12Z","pid","p3"
"22032","Test3","2020-08-12T06:58:12Z","passed","true"
"22032","Test3","2020-08-12T06:58:12Z","answer","Player 'E' is one of players with whom you can share your Internet."
"22033","Test3","2020-08-12T06:58:13Z","pid","p6"
"22033","Test3","2020-08-12T06:58:13Z","passed","true"
"22033","Test3","2020-08-12T06:58:13Z","answer","Player 'E' is one of players with whom you can share your Internet."
"22034","PlayerWaiting","2020-08-12T06:58:13Z","pid","p3"
"22035","PlayerWaiting","2020-08-12T06:58:14Z","pid","p6"
"22036","practice_distributeBW","2020-08-12T06:58:29Z","p5_3","0"
"22036","practice_distributeBW","2020-08-12T06:58:29Z","p5_2","0"
"22036","practice_distributeBW","2020-08-12T06:58:29Z","pid","p5"
"22036","practice_distributeBW","2020-08-12T06:58:29Z","pround","0"
"22036","practice_distributeBW","2020-08-12T06:58:29Z","p5_1","0"
"22037","practice_distributeBW","2020-08-12T06:58:37Z","pid","p5"
"22037","practice_distributeBW","2020-08-12T06:58:37Z","pround","1"
"22037","practice_distributeBW","2020-08-12T06:58:37Z","p5_1","0"
"22037","practice_distributeBW","2020-08-12T06:58:37Z","p5_3","0"
"22037","practice_distributeBW","2020-08-12T06:58:37Z","p5_2","0"
"22038","clientLogIn","2020-08-12T06:58:37Z","clientId","p1"
"22038","clientLogIn","2020-08-12T06:58:37Z","referer","http://yanzuxu.nat300.top/game/193/810/p1/connected"
"22038","clientLogIn","2020-08-12T06:58:37Z","connection","keep-alive"
"22038","clientLogIn","2020-08-12T06:58:37Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8,en-US;q=0.7"
"22038","clientLogIn","2020-08-12T06:58:37Z","acceptEncoding","gzip, deflate"
"22038","clientLogIn","2020-08-12T06:58:37Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"
"22038","clientLogIn","2020-08-12T06:58:37Z","host","yanzuxu.nat300.top"
"22038","clientLogIn","2020-08-12T06:58:37Z","ipAddress","192.168.31.144"
"22038","clientLogIn","2020-08-12T06:58:37Z","requestURI","/game/193/810/p1/state"
"22039","StartedTutorial","2020-08-12T06:58:37Z","pid","p1"
"22040","Test1","2020-08-12T06:58:47Z","pid","p5"
"22040","Test1","2020-08-12T06:58:47Z","passed","true"
"22040","Test1","2020-08-12T06:58:47Z","answer","Total Internet (Mbps) you have received."
"22049","clientLogIn","2020-08-12T06:58:51Z","clientId","p1"
"22049","clientLogIn","2020-08-12T06:58:51Z","referer","http://yanzuxu.nat300.top/game/193/810/p1/connected"
"22049","clientLogIn","2020-08-12T06:58:51Z","connection","keep-alive"
"22049","clientLogIn","2020-08-12T06:58:51Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8,en-US;q=0.7"
"22049","clientLogIn","2020-08-12T06:58:51Z","acceptEncoding","gzip, deflate"
"22049","clientLogIn","2020-08-12T06:58:51Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"
"22049","clientLogIn","2020-08-12T06:58:51Z","host","yanzuxu.nat300.top"
"22049","clientLogIn","2020-08-12T06:58:51Z","ipAddress","192.168.31.144"
"22049","clientLogIn","2020-08-12T06:58:51Z","requestURI","/game/193/810/p1/state"
"22050","Test2","2020-08-12T06:58:51Z","pid","p5"
"22050","Test2","2020-08-12T06:58:51Z","passed","true"
"22050","Test2","2020-08-12T06:58:51Z","answer","You have to make the sharing decision within 90 seconds."
"22051","Test3","2020-08-12T06:58:55Z","pid","p5"
"22051","Test3","2020-08-12T06:58:55Z","passed","true"
"22051","Test3","2020-08-12T06:58:55Z","answer","Player 'E' is one of players with whom you can share your Internet."
"22052","PlayerWaiting","2020-08-12T06:58:56Z","pid","p5"
"22053","practice_distributeBW","2020-08-12T06:58:59Z","pid","p1"
"22053","practice_distributeBW","2020-08-12T06:58:59Z","pround","0"
"22053","practice_distributeBW","2020-08-12T06:58:59Z","p1_1","1"
"22053","practice_distributeBW","2020-08-12T06:58:59Z","p1_3","1"
"22053","practice_distributeBW","2020-08-12T06:58:59Z","p1_2","1"
"22054","practice_distributeBW","2020-08-12T06:59:08Z","pid","p1"
"22054","practice_distributeBW","2020-08-12T06:59:08Z","pround","1"
"22054","practice_distributeBW","2020-08-12T06:59:08Z","p1_1","1"
"22054","practice_distributeBW","2020-08-12T06:59:08Z","p1_3","1"
"22054","practice_distributeBW","2020-08-12T06:59:08Z","p1_2","1"
"22055","Test1","2020-08-12T06:59:25Z","answer","Total Internet (Mbps) you have received."
"22055","Test1","2020-08-12T06:59:25Z","pid","p1"
"22055","Test1","2020-08-12T06:59:25Z","passed","true"
"22056","Test2","2020-08-12T06:59:29Z","pid","p1"
"22056","Test2","2020-08-12T06:59:29Z","passed","true"
"22056","Test2","2020-08-12T06:59:29Z","answer","You have to make the sharing decision within 90 seconds."
"22057","Test3","2020-08-12T06:59:34Z","pid","p1"
