"id","event","event_date","data_name","data_value"
"23763","clientLogIn","2020-08-13T02:19:19Z","clientId","p1"
"23763","clientLogIn","2020-08-13T02:19:19Z","referer","http://192.168.31.144:9000/game/193/842/p1/connected"
"23763","clientLogIn","2020-08-13T02:19:19Z","connection","keep-alive"
"23763","clientLogIn","2020-08-13T02:19:19Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"23763","clientLogIn","2020-08-13T02:19:19Z","acceptEncoding","gzip, deflate"
"23763","clientLogIn","2020-08-13T02:19:19Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"23763","clientLogIn","2020-08-13T02:19:19Z","host","192.168.31.144:9000"
"23763","clientLogIn","2020-08-13T02:19:19Z","ipAddress","192.168.31.144"
"23763","clientLogIn","2020-08-13T02:19:19Z","requestURI","/game/193/842/p1/state"
"23764","clientLogIn","2020-08-13T02:19:22Z","clientId","p2"
"23764","clientLogIn","2020-08-13T02:19:22Z","referer","http://192.168.31.144:9000/game/193/842/p2/connected"
"23764","clientLogIn","2020-08-13T02:19:22Z","connection","keep-alive"
"23764","clientLogIn","2020-08-13T02:19:22Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"23764","clientLogIn","2020-08-13T02:19:22Z","acceptEncoding","gzip, deflate"
"23764","clientLogIn","2020-08-13T02:19:22Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"23764","clientLogIn","2020-08-13T02:19:22Z","host","192.168.31.144:9000"
"23764","clientLogIn","2020-08-13T02:19:22Z","ipAddress","192.168.31.144"
"23764","clientLogIn","2020-08-13T02:19:22Z","requestURI","/game/193/842/p2/state"
"23765","clientLogIn","2020-08-13T02:19:24Z","clientId","p3"
"23765","clientLogIn","2020-08-13T02:19:24Z","referer","http://192.168.31.144:9000/game/193/842/p3/connected"
"23765","clientLogIn","2020-08-13T02:19:24Z","connection","keep-alive"
"23765","clientLogIn","2020-08-13T02:19:24Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"23765","clientLogIn","2020-08-13T02:19:24Z","acceptEncoding","gzip, deflate"
