"id","event","event_date","data_name","data_value"
"19873","clientLogIn","2020-08-12T05:52:06Z","clientId","p4"
"19873","clientLogIn","2020-08-12T05:52:06Z","referer","http://yanzuxu.nat300.top/game/193/801/p4/connected"
"19873","clientLogIn","2020-08-12T05:52:06Z","connection","keep-alive"
"19873","clientLogIn","2020-08-12T05:52:06Z","acceptLanguage","zh-CN,zh;q=0.9,en-US;q=0.8,en;q=0.7"
"19873","clientLogIn","2020-08-12T05:52:06Z","acceptEncoding","gzip, deflate"
"19873","clientLogIn","2020-08-12T05:52:06Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
"19873","clientLogIn","2020-08-12T05:52:06Z","host","yanzuxu.nat300.top"
"19873","clientLogIn","2020-08-12T05:52:06Z","ipAddress","192.168.31.144"
"19873","clientLogIn","2020-08-12T05:52:06Z","requestURI","/game/193/801/p4/state"
"19874","StartedTutorial","2020-08-12T05:52:07Z","pid","p4"
"19875","clientLogIn","2020-08-12T05:52:14Z","connection","keep-alive"
"19875","clientLogIn","2020-08-12T05:52:14Z","acceptLanguage","zh-CN,zh;q=0.9,en;q=0.8"
"19875","clientLogIn","2020-08-12T05:52:14Z","acceptEncoding","gzip, deflate"
"19875","clientLogIn","2020-08-12T05:52:14Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"19875","clientLogIn","2020-08-12T05:52:14Z","host","yanzuxu.nat300.top"
"19875","clientLogIn","2020-08-12T05:52:14Z","ipAddress","192.168.31.144"
"19875","clientLogIn","2020-08-12T05:52:14Z","requestURI","/game/193/801/p6/state"
"19875","clientLogIn","2020-08-12T05:52:14Z","clientId","p6"
"19875","clientLogIn","2020-08-12T05:52:14Z","referer","http://yanzuxu.nat300.top/game/193/801/p6/connected"
"19876","clientLogIn","2020-08-12T05:52:14Z","clientId","p5"
"19876","clientLogIn","2020-08-12T05:52:14Z","referer","http://yanzuxu.nat300.top/game/193/801/p5/connected"
"19876","clientLogIn","2020-08-12T05:52:14Z","connection","keep-alive"
"19876","clientLogIn","2020-08-12T05:52:14Z","acceptLanguage","en-us"
"19876","clientLogIn","2020-08-12T05:52:14Z","acceptEncoding","gzip, deflate"
"19876","clientLogIn","2020-08-12T05:52:14Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15"
"19876","clientLogIn","2020-08-12T05:52:14Z","host","yanzuxu.nat300.top"
"19876","clientLogIn","2020-08-12T05:52:14Z","ipAddress","192.168.31.144"
"19876","clientLogIn","2020-08-12T05:52:14Z","requestURI","/game/193/801/p5/state"
"19877","StartedTutorial","2020-08-12T05:52:15Z","pid","p6"
"19878","clientLogIn","2020-08-12T05:52:16Z","clientId","p3"
"19878","clientLogIn","2020-08-12T05:52:16Z","referer","http://yanzuxu.nat300.top/game/193/801/p3/connected"
"19878","clientLogIn","2020-08-12T05:52:16Z","connection","keep-alive"
"19878","clientLogIn","2020-08-12T05:52:16Z","acceptLanguage","zh-CN,zh;q=0.9"
"19878","clientLogIn","2020-08-12T05:52:16Z","acceptEncoding","gzip, deflate"
"19878","clientLogIn","2020-08-12T05:52:16Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
"19878","clientLogIn","2020-08-12T05:52:16Z","host","yanzuxu.nat300.top"
"19878","clientLogIn","2020-08-12T05:52:16Z","ipAddress","192.168.31.144"
"19878","clientLogIn","2020-08-12T05:52:16Z","requestURI","/game/193/801/p3/state"
"19879","StartedTutorial","2020-08-12T05:52:18Z","pid","p5"
"19880","clientLogIn","2020-08-12T05:52:19Z","clientId","p2"
"19880","clientLogIn","2020-08-12T05:52:19Z","referer","http://yanzuxu.nat300.top/game/193/801/p2/connected"
"19880","clientLogIn","2020-08-12T05:52:19Z","connection","keep-alive"
"19880","clientLogIn","2020-08-12T05:52:19Z","acceptLanguage","zh-TW,zh;q=0.9,en-US;q=0.8,en;q=0.7,zh-CN;q=0.6"
"19880","clientLogIn","2020-08-12T05:52:19Z","acceptEncoding","gzip, deflate"
"19880","clientLogIn","2020-08-12T05:52:19Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36"
"19880","clientLogIn","2020-08-12T05:52:19Z","host","yanzuxu.nat300.top"
"19880","clientLogIn","2020-08-12T05:52:19Z","ipAddress","192.168.31.144"
"19880","clientLogIn","2020-08-12T05:52:19Z","requestURI","/game/193/801/p2/state"
"19861","StartedTutorial","2020-08-12T05:52:20Z","pid","p2"
"19862","practice_distributeBW","2020-08-12T05:52:26Z","pid","p4"
"19862","practice_distributeBW","2020-08-12T05:52:26Z","pround","0"
"19862","practice_distributeBW","2020-08-12T05:52:26Z","p4_2","2"
"19862","practice_distributeBW","2020-08-12T05:52:26Z","p4_1","2"
"19862","practice_distributeBW","2020-08-12T05:52:26Z","p4_3","2"
"19863","practice_distributeBW","2020-08-12T05:52:31Z","pid","p6"
"19863","practice_distributeBW","2020-08-12T05:52:31Z","pround","0"
"19863","practice_distributeBW","2020-08-12T05:52:31Z","p6_3","5"
"19863","practice_distributeBW","2020-08-12T05:52:31Z","p6_2","5"
"19863","practice_distributeBW","2020-08-12T05:52:31Z","p6_1","5"
"19864","practice_distributeBW","2020-08-12T05:52:35Z","pid","p4"
"19864","practice_distributeBW","2020-08-12T05:52:35Z","pround","1"
